ApplicantID,Applicant Full Name,Application Status,Application Date,Application Year,Application Month,Days Since Application,Gender,Age At Application,Education Level,Years Of Experience,Current Job Department,Education Score,Experience Score,Candidate Score,Age Advantage Score,Candidate Ranking score,Candidate Ranking Category,Expected Salary Band,Is Selected Flag,Is Rejected Flag
1168,Steven Abbott,In Review,2023-07-17,2023,7,861,Other,30,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,Mid Range,0,0
1169,Vincent Holland,Interviewing,2023-05-20,2023,5,919,Other,29,Bachelor's Degree,18,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
1170,Gregory Ramsey,Interviewing,2023-07-15,2023,7,863,Female,38,Master's Degree,6,Not Mentioned,4,3,3.4,2,5.5,Good candidates,Mid Range,0,0
1171,Hunter Nichols,In Review,2023-06-15,2023,6,893,Male,31,High School,17,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,0
1172,Jacqueline Vance,Interviewing,2023-06-30,2023,6,878,Male,55,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
1173,Paul Miller,Interviewing,2023-06-08,2023,6,900,Female,26,High School,3,Not Mentioned,1,2,1.6,3,3,Weak candidates,Mid Range,0,0
1174,Katie Johnson,Interviewing,2023-06-13,2023,6,895,Male,34,PhD,2,agricultural,5,2,3.2,3,5.4,Good candidates,High Range,0,0
1175,Omar Ferguson,Offered,2023-06-11,2023,6,897,Other,19,Bachelor's Degree,12,learning disability,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,1,0
1176,Karen Adams,Pending Review,2023-07-01,2023,7,877,Other,55,High School,20,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
1177,Deborah Acevedo,Pending Review,2023-06-14,2023,6,894,Male,25,Master's Degree,1,maintenance,4,1,2.2,3,3.9,Weak candidates,High Range,0,0
1178,Jill Gomez,Interviewing,2023-05-18,2023,5,921,Other,25,Bachelor's Degree,0,industrial,3,1,1.8,3,3.48,Weak candidates,Mid Range,0,0
1179,Kelly Luna,Pending Review,2023-06-13,2023,6,895,Other,41,Bachelor's Degree,7,Not Mentioned,3,3,3,2,4.9,Good candidates,High Range,0,0
1180,Michelle Blake,Interviewing,2023-06-04,2023,6,904,Male,42,Bachelor's Degree,10,community,3,4,3.6,2,5.62,Good candidates,High Range,0,0
1181,John Krueger,Pending Review,2023-07-14,2023,7,864,Other,50,Bachelor's Degree,9,Not Mentioned,3,4,3.6,1,5.6,Good candidates,Mid Range,0,0
1182,Keith Lee,Offered,2023-06-05,2023,6,903,Male,35,PhD,1,Not Mentioned,5,1,2.6,3,4.5,Good candidates,High Range,1,0
1183,Charles Whitney,Offered,2023-05-29,2023,5,910,Other,23,High School,4,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,1,0
1184,Nancy Huber,Rejected,2023-07-12,2023,7,866,Male,56,Master's Degree,18,molecular,4,5,4.6,1,7.56,"Strong fit, top candidates",Mid Range,0,1
1185,Michael Saunders,Rejected,2023-07-26,2023,7,852,Female,39,PhD,13,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,1
1186,Leonard Long,Interviewing,2023-05-13,2023,5,926,Male,42,High School,4,Not Mentioned,1,2,1.6,2,2.8,Weak candidates,High Range,0,0
1187,Monica Moses,Rejected,2023-07-28,2023,7,850,Female,32,PhD,13,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,1
1188,Michael Tran,Rejected,2023-07-30,2023,7,848,Other,28,Master's Degree,9,Not Mentioned,4,4,4,3,6.6,"Strong fit, top candidates",Mid Range,0,1
1189,John Rivas,In Review,2023-05-15,2023,5,924,Male,25,High School,4,Not Mentioned,1,2,1.6,3,3,Weak candidates,High Range,0,0
1190,Gregory Jackson,Rejected,2023-07-01,2023,7,877,Male,56,PhD,10,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,1
1191,Denise Moreno,In Review,2023-05-24,2023,5,915,Female,41,High School,12,dispensing,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
1192,Cassandra Ibarra,Interviewing,2023-06-24,2023,6,884,Female,28,PhD,7,general practice,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,0
1193,Max Hudson,Interviewing,2023-05-13,2023,5,926,Other,35,Bachelor's Degree,2,Not Mentioned,3,2,2.4,3,4.2,Good candidates,Mid Range,0,0
1194,Samantha Hatfield,Rejected,2023-05-15,2023,5,924,Other,57,PhD,2,clinical (histocompatibility and immunogenetics),5,2,3.2,1,5.4,Good candidates,Mid Range,0,1
1195,Rodney Byrd,In Review,2023-06-21,2023,6,887,Male,45,Bachelor's Degree,17,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
1196,Marc Schmitt,In Review,2023-06-08,2023,6,900,Other,38,High School,5,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,High Range,0,0
1197,Michael Wilcox,Interviewing,2023-06-06,2023,6,902,Other,25,Bachelor's Degree,18,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,0
1198,Benjamin Brown,Interviewing,2023-06-27,2023,6,881,Other,28,High School,17,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,0
1199,Lori Anderson,Pending Review,2023-06-01,2023,6,907,Female,28,Master's Degree,2,Not Mentioned,4,2,2.8,3,4.8,Good candidates,High Range,0,0
1200,Tyler Contreras,Offered,2023-07-25,2023,7,853,Male,38,Bachelor's Degree,6,secondary school,3,3,3,2,5.05,Good candidates,Mid Range,1,0
1201,Ryan Martinez,Rejected,2023-06-12,2023,6,896,Male,28,High School,18,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,1
1202,Thomas Buchanan,Offered,2023-05-06,2023,5,933,Other,54,Bachelor's Degree,12,product/process development,3,5,4.2,1,6.92,"Strong fit, top candidates",Mid Range,1,0
1203,Patricia Walker,Interviewing,2023-06-12,2023,6,896,Other,53,High School,13,special educational needs,1,5,3.4,1,5.47,Good candidates,High Range,0,0
1204,Javier Morgan,In Review,2023-05-24,2023,5,915,Male,52,Master's Degree,17,sport and exercise,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1205,Dylan Kelley,Pending Review,2023-06-17,2023,6,891,Other,38,PhD,0,Not Mentioned,5,1,2.6,2,4.3,Good candidates,High Range,0,0
1206,Bryan Ayala,Offered,2023-06-14,2023,6,894,Male,32,Bachelor's Degree,1,Not Mentioned,3,1,1.8,3,3.3,Weak candidates,Mid Range,1,0
1207,Kaitlin Dominguez,In Review,2023-05-28,2023,5,911,Male,52,PhD,13,civil (contracting),5,5,5,1,8.2,"Strong fit, top candidates",Mid Range,0,0
1249,April Mcintyre,Offered,2023-05-14,2023,5,925,Male,58,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,1,0
1208,Chad Robinson,Pending Review,2023-06-12,2023,6,896,Female,61,High School,12,research (life sciences),1,5,3.4,1,5.64,Good candidates,High Range,0,0
1209,Jody Miller,Rejected,2023-05-27,2023,5,912,Other,46,High School,5,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,High Range,0,1
1210,Jacob Costa,Offered,2023-05-26,2023,5,913,Male,36,Bachelor's Degree,10,Not Mentioned,3,4,3.6,2,5.8,Good candidates,Mid Range,1,0
1211,Eric Miranda,Rejected,2023-07-03,2023,7,875,Other,36,PhD,13,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,0,1
1212,Paul Gibson,Pending Review,2023-07-31,2023,7,847,Female,36,Bachelor's Degree,7,learning disability,3,3,3,2,4.9,Good candidates,High Range,0,0
1213,Brittney Hernandez,Offered,2023-08-05,2023,8,842,Other,53,PhD,12,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
1214,Matthew Williams,Rejected,2023-06-09,2023,6,899,Other,38,Master's Degree,1,Not Mentioned,4,1,2.2,2,3.7,Weak candidates,High Range,0,1
1215,Heather Huffman,Pending Review,2023-06-28,2023,6,880,Male,40,PhD,2,Not Mentioned,5,2,3.2,2,5.2,Good candidates,Mid Range,0,0
1216,Kimberly Sanchez,Rejected,2023-07-19,2023,7,859,Male,32,Bachelor's Degree,16,engineering,3,5,4.2,3,7.32,"Strong fit, top candidates",High Range,0,1
1217,Vicki Thornton,Rejected,2023-05-24,2023,5,915,Male,41,Bachelor's Degree,0,Not Mentioned,3,1,1.8,2,3.1,Weak candidates,High Range,0,1
1218,Jason Gilmore,Rejected,2023-05-21,2023,5,918,Other,42,Bachelor's Degree,8,Not Mentioned,3,4,3.6,2,5.8,Good candidates,High Range,0,1
1219,John Rocha,Offered,2023-05-29,2023,5,910,Male,19,Master's Degree,14,airline,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
1220,Eric Braun,Pending Review,2023-05-11,2023,5,928,Male,28,Bachelor's Degree,0,energy,3,1,1.8,3,3.3,Weak candidates,Mid Range,0,0
1221,Robin Rivera,Rejected,2023-06-01,2023,6,907,Female,29,PhD,17,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,1
1222,Thomas Morgan,Rejected,2023-06-15,2023,6,893,Other,34,High School,0,Not Mentioned,1,1,1,3,2.1,Weak candidates,High Range,0,1
1223,Jennifer Sweeney,Offered,2023-06-18,2023,6,890,Male,55,Master's Degree,8,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,1,0
1224,Lisa Daniels,Interviewing,2023-05-26,2023,5,913,Male,54,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1225,Amber Curry,Pending Review,2023-06-19,2023,6,889,Male,50,Bachelor's Degree,15,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
1226,Christopher Duncan,Interviewing,2023-05-17,2023,5,922,Male,52,High School,12,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
1227,Michael Lucas,In Review,2023-07-16,2023,7,862,Other,33,PhD,9,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,0
1228,Scott Garcia,Pending Review,2023-06-02,2023,6,906,Female,51,PhD,3,clinical (histocompatibility and immunogenetics),5,2,3.2,1,5.4,Good candidates,Mid Range,0,0
1229,Madison Berger,Rejected,2023-07-10,2023,7,868,Other,44,PhD,12,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,1
1230,Richard Carter,Interviewing,2023-07-25,2023,7,853,Other,39,Bachelor's Degree,15,clinical,3,5,4.2,2,7.225,"Strong fit, top candidates",Mid Range,0,0
1231,Brian Jordan,Pending Review,2023-06-17,2023,6,891,Male,35,Bachelor's Degree,8,Not Mentioned,3,4,3.6,3,6,"Strong fit, top candidates",Mid Range,0,0
1232,Danielle Hughes,In Review,2023-08-01,2023,8,846,Other,24,High School,17,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
1233,Deborah Cohen,Rejected,2023-07-25,2023,7,853,Female,35,PhD,1,Not Mentioned,5,1,2.6,3,4.5,Good candidates,High Range,0,1
1234,Cynthia Owens,Rejected,2023-08-03,2023,8,844,Other,42,High School,20,radio,1,5,3.4,2,5.5,Good candidates,High Range,0,1
1235,Cameron Fisher,In Review,2023-05-08,2023,5,931,Female,21,Master's Degree,8,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",Mid Range,0,0
1236,Victor Sanchez,Rejected,2023-06-09,2023,6,899,Male,42,Bachelor's Degree,10,clinical,3,4,3.6,2,6.25,"Strong fit, top candidates",High Range,0,1
1237,Eric Owens,Rejected,2023-07-16,2023,7,862,Other,49,Bachelor's Degree,8,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,1
1238,Donald Gonzales,In Review,2023-06-13,2023,6,895,Other,37,High School,17,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
1239,James Nelson,Rejected,2023-05-29,2023,5,910,Other,31,PhD,15,molecular,5,5,5,3,8.6,"Strong fit, top candidates",Mid Range,0,1
1240,Tyler Carrillo,In Review,2023-07-09,2023,7,869,Other,49,PhD,0,Not Mentioned,5,1,2.6,1,4.1,Good candidates,Mid Range,0,0
1241,Courtney Barr,Offered,2023-05-27,2023,5,912,Male,47,Bachelor's Degree,3,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,Mid Range,1,0
1242,Dale Huber,Rejected,2023-05-20,2023,5,919,Female,30,High School,20,civil (consulting),1,5,3.4,3,6.04,"Strong fit, top candidates",High Range,0,1
1243,Kevin Phillips,Rejected,2023-06-26,2023,6,882,Male,50,Bachelor's Degree,1,hospital,3,1,1.8,1,2.9,Weak candidates,Mid Range,0,1
1244,Leonard Jacobs,In Review,2023-06-08,2023,6,900,Male,58,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
1245,Patricia Lee,Pending Review,2023-05-10,2023,5,929,Male,56,PhD,9,electrical,5,4,4.4,1,7.24,"Strong fit, top candidates",Mid Range,0,0
1246,Christine Townsend,Rejected,2023-06-24,2023,6,884,Other,43,PhD,3,Not Mentioned,5,2,3.2,2,5.2,Good candidates,High Range,0,1
1247,Angela Long,Interviewing,2023-05-23,2023,5,916,Female,34,Bachelor's Degree,7,Not Mentioned,3,3,3,3,5.1,Good candidates,Mid Range,0,0
1248,Hannah Wilson,Rejected,2023-06-02,2023,6,906,Female,23,Master's Degree,10,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,0,1
1250,Ricardo Lee,Offered,2023-07-06,2023,7,872,Male,31,High School,3,textile,1,2,1.6,3,3,Weak candidates,Mid Range,1,0
1251,Mitchell Stark,Pending Review,2023-06-30,2023,6,878,Male,57,PhD,10,multimedia,5,4,4.4,1,6.91,"Strong fit, top candidates",High Range,0,0
1252,Kendra Mason,Offered,2023-06-05,2023,6,903,Male,60,High School,14,agricultural,1,5,3.4,1,5.3,Good candidates,Mid Range,1,0
1253,Julie Harris,In Review,2023-05-13,2023,5,926,Male,48,High School,9,Not Mentioned,1,4,2.8,1,4.4,Good candidates,High Range,0,0
1254,Phillip Cooper,Offered,2023-07-13,2023,7,865,Other,45,Bachelor's Degree,11,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,1,0
1255,Xavier Evans,Rejected,2023-05-19,2023,5,920,Other,55,Bachelor's Degree,2,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,Mid Range,0,1
1256,Elizabeth Gibson,Offered,2023-05-14,2023,5,925,Male,23,Master's Degree,6,Not Mentioned,4,3,3.4,1,5.3,Good candidates,High Range,1,0
1257,Shawn Jones,Pending Review,2023-06-29,2023,6,879,Female,44,High School,20,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
1258,Elizabeth Peterson,In Review,2023-07-10,2023,7,868,Male,36,Master's Degree,3,Not Mentioned,4,2,2.8,2,4.6,Good candidates,High Range,0,0
1259,George Peters,Pending Review,2023-06-12,2023,6,896,Male,45,High School,14,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
1260,Robert Hubbard,Rejected,2023-05-13,2023,5,926,Male,45,PhD,2,Not Mentioned,5,2,3.2,2,5.2,Good candidates,Mid Range,0,1
1261,Tanya Moore,Rejected,2023-06-20,2023,6,888,Female,20,High School,13,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,1
1262,Molly Johnson,Interviewing,2023-06-30,2023,6,878,Male,23,PhD,20,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
1263,Kevin Lee,Offered,2023-07-13,2023,7,865,Female,45,Master's Degree,4,Not Mentioned,4,2,2.8,2,4.6,Good candidates,Mid Range,1,0
1264,Alison Hinton,Offered,2023-08-04,2023,8,843,Female,42,Bachelor's Degree,9,Not Mentioned,3,4,3.6,2,5.8,Good candidates,Mid Range,1,0
1265,Vincent Miller,Pending Review,2023-05-08,2023,5,931,Male,45,High School,18,Not Mentioned,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
1266,Vanessa Webb,In Review,2023-05-13,2023,5,926,Female,47,PhD,11,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
1267,Joseph Knight,Pending Review,2023-06-22,2023,6,886,Other,36,PhD,19,insurance,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,0
1268,John Cole,Pending Review,2023-07-22,2023,7,856,Female,42,PhD,8,maintenance (IT),5,4,4.4,2,7.44,"Strong fit, top candidates",High Range,0,0
1269,Regina Martin,Pending Review,2023-07-22,2023,7,856,Female,20,Bachelor's Degree,1,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,Mid Range,0,0
1270,Tammy Gutierrez,Interviewing,2023-08-03,2023,8,844,Male,23,Bachelor's Degree,8,commercial,3,4,3.6,1,5.87,Good candidates,Mid Range,0,0
1271,Kimberly Chandler,In Review,2023-06-05,2023,6,903,Male,34,Bachelor's Degree,17,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
1272,Victoria Acosta,Pending Review,2023-07-10,2023,7,868,Male,43,PhD,16,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,0
1273,Michael Evans,Rejected,2023-05-06,2023,5,933,Other,57,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,1
1274,Jon Clayton,Interviewing,2023-05-25,2023,5,914,Female,34,PhD,1,Not Mentioned,5,1,2.6,3,4.5,Good candidates,High Range,0,0
1275,David Heath,Interviewing,2023-07-17,2023,7,861,Female,20,High School,17,higher education,1,5,3.4,1,5.47,Good candidates,High Range,0,0
1276,Tim Keller,Offered,2023-07-08,2023,7,870,Male,57,High School,0,rural practice,1,1,1,1,1.75,Weak candidates,Mid Range,1,0
1277,Renee Mendoza,Interviewing,2023-07-17,2023,7,861,Female,45,Bachelor's Degree,19,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
1278,Rachel Alexander,Rejected,2023-06-12,2023,6,896,Female,52,Master's Degree,5,marine,4,3,3.4,1,5.64,Good candidates,Mid Range,0,1
1279,Emily Bailey,Pending Review,2023-06-16,2023,6,892,Female,37,Master's Degree,20,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",Mid Range,0,0
1280,Robert Carter,Rejected,2023-07-10,2023,7,868,Female,23,Master's Degree,18,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,1
1281,Oscar Howard,Offered,2023-07-13,2023,7,865,Male,37,Master's Degree,15,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,1,0
1282,Deanna Robertson,Pending Review,2023-07-09,2023,7,869,Male,20,Master's Degree,18,public,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1283,Caitlyn Gray,In Review,2023-06-18,2023,6,890,Female,59,Master's Degree,13,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
1284,David Oconnor,Rejected,2023-06-24,2023,6,884,Other,47,Master's Degree,11,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,1
1285,Michael Morales,Pending Review,2023-06-02,2023,6,906,Male,44,Bachelor's Degree,15,music,3,5,4.2,2,6.805,"Strong fit, top candidates",Mid Range,0,0
1286,Katie Jones,Offered,2023-06-02,2023,6,906,Female,24,Master's Degree,3,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,1,0
1287,Michael Suarez,Pending Review,2023-06-10,2023,6,898,Female,57,High School,5,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,High Range,0,0
1288,Joel Ortiz,Offered,2023-07-20,2023,7,858,Male,24,PhD,7,Not Mentioned,5,3,3.8,1,5.9,Good candidates,High Range,1,0
1289,Michael Melton,Pending Review,2023-07-02,2023,7,876,Female,34,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,Mid Range,0,0
1290,Jason Bishop,Offered,2023-05-30,2023,5,909,Female,27,PhD,18,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,1,0
1291,Kathleen Flores,Pending Review,2023-06-01,2023,6,907,Female,34,Master's Degree,2,Not Mentioned,4,2,2.8,3,4.8,Good candidates,Mid Range,0,0
1292,Daniel Blake,Rejected,2023-07-31,2023,7,847,Male,53,Bachelor's Degree,10,dispensing,3,4,3.6,1,5.6,Good candidates,High Range,0,1
1293,Samantha Reese,Interviewing,2023-07-22,2023,7,856,Other,37,High School,14,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
1294,Gene Farmer,Offered,2023-07-20,2023,7,858,Other,48,Bachelor's Degree,8,Not Mentioned,3,4,3.6,1,5.6,Good candidates,Mid Range,1,0
1295,Janet White,In Review,2023-06-07,2023,6,901,Male,51,PhD,19,political party,5,5,5,1,8.075,"Strong fit, top candidates",High Range,0,0
1296,Tiffany Acosta,Pending Review,2023-05-28,2023,5,911,Female,22,Master's Degree,5,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,0,0
1297,Zachary Miller,Pending Review,2023-06-09,2023,6,899,Female,28,Bachelor's Degree,0,Not Mentioned,3,1,1.8,3,3.3,Weak candidates,High Range,0,0
1298,Kimberly Grant,Pending Review,2023-07-06,2023,7,872,Other,54,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1299,Laura Clark,In Review,2023-05-29,2023,5,910,Other,46,Bachelor's Degree,3,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,High Range,0,0
1300,Tabitha Hobbs,In Review,2023-06-20,2023,6,888,Female,32,Master's Degree,0,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,High Range,0,0
1301,Karen Thompson,In Review,2023-07-08,2023,7,870,Male,52,PhD,14,building services,5,5,5,1,7.95,"Strong fit, top candidates",Mid Range,0,0
1302,John Phillips,Offered,2023-06-29,2023,6,879,Other,49,High School,19,operational,1,5,3.4,1,5.13,Good candidates,High Range,1,0
1303,Jason Green,Rejected,2023-07-15,2023,7,863,Male,51,Bachelor's Degree,4,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,High Range,0,1
1304,Leah Moore,Rejected,2023-08-01,2023,8,846,Male,33,Bachelor's Degree,14,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,1
1305,Lisa Bowers,Offered,2023-05-16,2023,5,923,Female,26,Bachelor's Degree,14,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,1,0
1306,Stacie Ochoa,Interviewing,2023-06-25,2023,6,883,Other,43,Master's Degree,9,multimedia,4,4,4,2,6.5,"Strong fit, top candidates",High Range,0,0
1307,Joseph Harrison,Rejected,2023-05-27,2023,5,912,Other,45,PhD,14,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,1
1308,Angela Walsh,Interviewing,2023-06-02,2023,6,906,Female,32,Bachelor's Degree,6,mental health,3,3,3,3,5.475,Good candidates,High Range,0,0
1309,Elizabeth Beasley,In Review,2023-07-22,2023,7,856,Other,59,PhD,4,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,0,0
1310,Jose Ramirez,Offered,2023-08-01,2023,8,846,Other,32,High School,18,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,1,0
1311,Marc Brown,Interviewing,2023-07-26,2023,7,852,Male,47,High School,9,water quality,1,4,2.8,1,4.54,Good candidates,Mid Range,0,0
1312,Tammy Mays,In Review,2023-07-27,2023,7,851,Male,46,High School,3,contracting,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
1313,Catherine Blake,Pending Review,2023-05-06,2023,5,933,Other,29,PhD,19,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
1314,Clifford Williams,In Review,2023-06-27,2023,6,881,Male,33,PhD,9,charities/voluntary organisations,5,4,4.4,3,7.53,"Strong fit, top candidates",High Range,0,0
1315,Dennis Schmidt,Offered,2023-05-12,2023,5,927,Female,43,Master's Degree,8,chartered certified,4,4,4,2,7,"Strong fit, top candidates",High Range,1,0
1316,Todd Wright,Rejected,2023-07-16,2023,7,862,Other,26,PhD,8,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,1
