Employee ID,Employee Name,Survey Date,Survey Year,Survey Month,Engagement Score,Rolling 3Month Engagement Avg,Previous Engagement Score,Engagement Improvement Score,Engagement Improving Level,Low Engagement Flag,Satisfaction Score,Previous_Satisfaction_Score,Satisfaction Improvement Score,Satisfaction Improvement Level,Work-Life Balance Score,Previous WLB Score,WLB Improvement Score,WLB Improvement Level,Composite Engagement Risk Score,Engagement Risk Level,Risk Employee Flag,Days Since Survey
1157,Trent Christian,2023-06-06,2023,6,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,902
1158,Chaya Boyd,2023-03-17,2023,3,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,983
1159,Nehemiah Rivas,2023-02-18,2023,2,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1010
1160,Wyatt Spence,2022-08-20,2022,8,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,1192
1161,Abram Fisher,2023-04-09,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,960
1162,Jayleen Oconnell,2022-10-05,2022,10,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.8,Employee At-Risk,1,1146
1163,Jordon Meadows,2022-12-14,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1076
1164,Justice Pineda,2022-10-23,2022,10,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,5,Employee is engaged,0,1128
1165,Isiah Decker,2023-01-09,2023,1,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1050
1166,Giada Boone,2023-02-27,2023,2,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,1001
1167,Camryn Guerra,2023-05-22,2023,5,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.7,Employee At-Risk,1,917
1168,Melody Rollins,2022-08-28,2022,8,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2,Employee At-Risk,1,1184
1169,Lucia Cummings,2023-08-03,2023,8,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,844
1170,Jaylen Serrano,2023-02-05,2023,2,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,2.8,Employee At-Risk,1,1023
1171,Jayson Bright,2023-06-24,2023,6,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.1,Needs monitoring,0,884
1172,Carlie Wilkerson,2023-06-19,2023,6,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,889
1173,Kaylyn Patrick,2023-06-16,2023,6,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,892
1174,Evie Pope,2023-03-06,2023,3,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,994
1175,Nayeli Kelley,2023-04-22,2023,4,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,947
1176,Krista Franco,2022-10-17,2022,10,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.6,Employee At-Risk,1,1134
1177,Teresa Farrell,2022-08-12,2022,8,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.6,Employee At-Risk,1,1200
1178,Dorian Fox,2023-05-03,2023,5,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,936
1179,Madeleine Sherman,2023-07-10,2023,7,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,868
1180,Allan Butler,2023-05-15,2023,5,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,924
1181,Nevaeh Davila,2023-07-05,2023,7,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,873
1182,Gunnar Webster,2022-08-25,2022,8,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,1187
1183,Aydin Tate,2023-03-07,2023,3,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,993
1184,Patrick Mckinney,2022-10-03,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1148
1185,Milagros Foley,2022-08-13,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1199
1186,Rachael Buck,2023-05-12,2023,5,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.4,Needs monitoring,0,927
1187,Rigoberto Townsend,2022-11-19,2022,11,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1101
1188,Reagan Odonnell,2023-07-16,2023,7,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,862
1189,Roy Morse,2023-07-19,2023,7,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,859
1190,Rafael Buchanan,2023-04-07,2023,4,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,962
1191,Kaitlynn Herman,2023-07-13,2023,7,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4,Employee is engaged,0,865
1192,Marquise Santana,2022-12-24,2022,12,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,1066
1193,Jamarion Mitchell,2022-08-15,2022,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1197
1194,Gabrielle Hardy,2022-12-04,2022,12,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,4.1,Employee is engaged,0,1086
1195,Savion Stokes,2023-01-30,2023,1,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.8,Needs monitoring,0,1029
1196,Trevin Summers,2023-06-02,2023,6,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,906
1197,Hailie Bell,2022-11-09,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.8,Needs monitoring,0,1111
1198,Audrey Stevens,2022-12-12,2022,12,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,1078
1199,Jason Munoz,2023-06-27,2023,6,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,881
1200,Carlee Foley,2023-04-19,2023,4,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,950
1201,Sarahi Dodson,2023-02-23,2023,2,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,1005
1202,Faith Carey,2022-08-14,2022,8,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,1198
1203,Mylie Salazar,2022-10-03,2022,10,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,1148
1204,Pablo Parker,2023-06-22,2023,6,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,886
1205,Ulises Shea,2023-04-07,2023,4,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,962
1206,Bethany Terry,2022-10-17,2022,10,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1134
1207,Kamari Holloway,2022-08-06,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1206
1208,Jazlene Mcdaniel,2022-08-18,2022,8,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.8,Needs monitoring,0,1194
1209,Dane Kelly,2023-05-28,2023,5,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,911
1210,Camila Dunn,2022-10-24,2022,10,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,1127
1211,Aurora Frederick,2023-03-16,2023,3,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,984
1212,Caylee Nunez,2023-01-31,2023,1,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,1028
1213,Tamia Sharp,2022-09-28,2022,9,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1153
1214,Jaliyah Gamble,2023-06-02,2023,6,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,906
1215,Xander Savage,2022-10-25,2022,10,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1126
1216,Marc Crosby,2022-09-09,2022,9,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1172
1217,Marques Zimmerman,2022-08-23,2022,8,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,4.2,Employee is engaged,0,1189
1218,Livia Salazar,2023-02-27,2023,2,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1001
1219,Alana Choi,2023-07-17,2023,7,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2,Employee At-Risk,1,861
1220,Levi Lawson,2023-05-08,2023,5,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,931
1221,Kane Black,2022-08-17,2022,8,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1195
1222,Paola Weeks,2023-03-31,2023,3,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,969
1223,Brooklynn Mack,2023-05-07,2023,5,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.1,Needs monitoring,0,932
1224,Darrell Zamora,2023-05-20,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,919
1225,Irvin Warner,2022-11-05,2022,11,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1115
1226,Dayton Castro,2023-04-04,2023,4,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,965
1227,Hailey Mckay,2022-12-12,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1078
1228,Jaquan Rowland,2023-01-21,2023,1,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1038
1229,David Velez,2023-05-20,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,919
1230,Joslyn Patel,2022-11-30,2022,11,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,1090
1231,Colt Archer,2023-03-13,2023,3,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.8,Employee At-Risk,1,987
1232,Abbigail Cameron,2022-08-22,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1190
1233,Anastasia Escobar,2023-05-01,2023,5,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,938
1234,Ronin Mclaughlin,2022-12-11,2022,12,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,1079
1235,Aliana Pena,2023-03-23,2023,3,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,977
1236,Ramon Goodwin,2023-07-25,2023,7,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,853
1237,Cory Saunders,2023-07-11,2023,7,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,867
1238,Alessandra Huynh,2022-12-29,2022,12,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,1061
1239,Maeve Holmes,2022-10-07,2022,10,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1144
1240,Alejandra Mclean,2023-08-02,2023,8,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,845
1241,Reuben Potter,2023-01-16,2023,1,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,1043
1242,Marilyn Greer,2023-07-28,2023,7,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.4,Needs monitoring,0,850
1243,Camila Nichols,2023-05-04,2023,5,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,935
1244,Iris Bruce,2022-08-17,2022,8,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,1195
1245,Henry Pratt,2022-09-23,2022,9,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4,Employee is engaged,0,1158
1246,Kira Soto,2023-01-12,2023,1,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.3,Needs monitoring,0,1047
1247,Ashanti Scott,2022-11-13,2022,11,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,1107
1248,Sarahi Burke,2022-12-05,2022,12,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.8,Needs monitoring,0,1085
1249,Aimee Terry,2022-12-22,2022,12,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,1068
1250,Jerimiah Jackson,2023-04-26,2023,4,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,943
1251,Callie Murray,2022-12-03,2022,12,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1087
1252,Fabian Young,2023-06-10,2023,6,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,898
1253,Juliette Morton,2023-01-10,2023,1,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,1049
1254,Alyvia Sellers,2023-06-18,2023,6,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,890
1255,Tyler Gay,2022-11-03,2022,11,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,1117
1256,Noemi Randall,2022-10-24,2022,10,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,1127
1257,Jazlene Lozano,2023-07-19,2023,7,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,859
1258,Jennifer Salazar,2023-04-16,2023,4,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.8,Needs monitoring,0,953
1259,Vaughn Leonard,2022-10-17,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.2,Employee At-Risk,1,1134
1260,Caitlin Robertson,2023-02-21,2023,2,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,4.1,Employee is engaged,0,1007
1261,Elyse Huerta,2023-07-13,2023,7,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,865
1262,Kyle Sanders,2022-12-16,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,1074
1263,Barrett Jennings,2023-01-24,2023,1,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.1,Employee is engaged,0,1035
1264,Darius Koch,2023-04-21,2023,4,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.8,Needs monitoring,0,948
1265,Kolton Dawson,2023-06-28,2023,6,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,880
1266,Ciara Cole,2023-03-29,2023,3,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,971
1267,Virginia Wallace,2023-04-25,2023,4,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,944
1268,Malik Ochoa,2023-04-18,2023,4,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,951
1269,Elyse Pratt,2022-09-19,2022,9,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1162
1270,Yahir Hill,2023-03-16,2023,3,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,4.2,Employee is engaged,0,984
1271,Harley Abbott,2023-01-13,2023,1,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,1046
1272,Dawson Pratt,2022-10-31,2022,10,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,1120
1273,Michaela Smith,2023-02-26,2023,2,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,1002
1274,Lillie Leblanc,2023-03-19,2023,3,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,981
1275,Sincere Rivera,2022-08-19,2022,8,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1193
1276,Lucas Good,2023-06-01,2023,6,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,907
1277,Jonas Hernandez,2023-08-01,2023,8,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,846
1278,Cason Tyler,2023-05-28,2023,5,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,911
1279,Malachi Singleton,2022-10-11,2022,10,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.4,Needs monitoring,0,1140
1280,Natalie Christensen,2022-11-12,2022,11,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,1108
1281,Jordyn Sheppard,2023-05-31,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.8,Employee At-Risk,1,908
1282,Rohan Matthews,2022-10-04,2022,10,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1147
1283,Taniya Stafford,2022-11-19,2022,11,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1101
1284,Cherish Preston,2022-11-24,2022,11,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.8,Needs monitoring,0,1096
1285,Briley Hanson,2023-07-05,2023,7,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,873
1286,Hugo Tate,2023-04-13,2023,4,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,956
1287,Daniel Griffin,2023-07-30,2023,7,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,848
1288,Dakota Salinas,2023-07-15,2023,7,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,863
1289,Janiyah Ballard,2023-05-09,2023,5,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.6,Needs monitoring,0,930
1290,Annika Malone,2023-04-12,2023,4,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,4.1,Employee is engaged,0,957
1291,Celeste Lin,2023-05-24,2023,5,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.7,Employee is engaged,0,915
1292,Larissa Warner,2023-03-21,2023,3,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,979
1293,Lawrence Cross,2023-03-15,2023,3,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,985
1294,Kara Barnes,2023-08-03,2023,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,4.1,Employee is engaged,0,844
1295,Emery Schmidt,2023-02-18,2023,2,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,1010
1296,Adalyn Vaughan,2023-02-07,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,1.8,Employee At-Risk,1,1021
1297,Chase Lloyd,2022-08-10,2022,8,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,1202
1298,Hallie Delacruz,2022-12-06,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1084
1299,Tia Atkins,2023-07-02,2023,7,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,876
1300,Nia Nicholson,2022-10-07,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1144
1301,Lilian Norton,2023-01-21,2023,1,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,1038
1302,Aliana Pennington,2023-06-04,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,904
1303,Estrella Benitez,2023-01-01,2023,1,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,1058
1304,Kylie Gilbert,2023-04-11,2023,4,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,958
1305,Oscar Munoz,2023-02-22,2023,2,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1006
1306,Dane Barton,2022-11-12,2022,11,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,1108
1307,Dexter Cline,2022-11-18,2022,11,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,1102
1308,Atticus Frost,2022-08-28,2022,8,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.9,Needs monitoring,0,1184
1309,Yamilet Cohen,2022-09-07,2022,9,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1174
1310,Emmalee Reynolds,2023-04-24,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.3,Needs monitoring,0,945
1311,Moshe Taylor,2023-03-09,2023,3,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,991
1312,Irene Melton,2022-09-25,2022,9,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1156
1313,Eddie Whitney,2023-07-18,2023,7,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,860
1314,Marcel Gomez,2023-03-28,2023,3,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,972
1315,Amy Foster-Baker,2022-11-29,2022,11,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,3,Needs monitoring,0,1091
