EmployeeID,Full Name,StartDate,ExitDate,Job Title,Department Type,Gender Code,Race Description,Tenure_Days,Is_Active_Flag,Joining year,Exit year,Start Date Age,Exit Date Age,Age Group,Performance Category,Employee Lifetime Value,Seniority Level,Tenure Risk Score,Age Risk Score,Performance Risk Score,Retention Risk Category
3585,Edward Everett,2021-12-22,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,29,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3586,Jaqueline Terrell,2019-02-01,2019-02-10,Production Technician I,Production,Female,Hispanic,9,0,2019,2019,19,19,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
3587,Quinn Mccullough,2021-05-10,2021-12-17,Production Technician I,Production,Male,Other,221,0,2021,2021,44,44,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
3588,Selena Greer,2019-06-25,2019-08-15,Production Technician I,Production,Male,Black,51,0,2019,2019,47,47,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
3589,Giovani Roy,2019-04-25,NULL,Production Technician I,Production,Male,White,0,1,2019,0,68,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
3590,Dominik Mullen,2021-02-25,2022-10-13,Production Technician I,Production,Male,Asian,595,0,2021,2022,26,27,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3591,Abdullah Ellison,2021-11-23,2023-05-29,Production Technician I,Production,Female,White,552,0,2021,2023,23,25,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
3592,Andre Guzman,2021-10-05,2022-06-18,Production Technician I,Production,Male,Other,256,0,2021,2022,23,24,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3593,Brayden Malone,2020-05-30,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,71,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3594,Maribel Morrison,2018-12-11,NULL,Production Technician I,Production,Male,Black,0,1,2018,0,50,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
3595,Fisher Stafford,2020-09-22,2022-09-14,Production Technician I,Production,Male,Other,722,0,2020,2022,68,70,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3596,Kellen Medina,2019-07-28,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,37,0,35-44,Needs Improvement,Low Value,Junior,1,4,1,Medium
3597,Brenton Monroe,2020-06-06,2021-04-14,Production Technician II,Production,Female,Black,312,0,2020,2021,34,35,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
3598,Derick Rocha,2018-09-28,2023-08-05,Production Technician II,Production,Female,Other,1772,0,2018,2023,68,73,55+,Needs Improvement,Low Value,Senior,2,1,1,Medium
3599,Elaine Weeks,2020-04-12,NULL,Production Technician II,Production,Female,White,0,1,2020,0,70,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3600,Marely Dixon,2022-11-01,NULL,Production Technician II,Production,Female,White,0,1,2022,0,73,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3601,Keagan Henson,2022-11-21,NULL,Production Technician II,Production,Female,White,0,1,2022,0,56,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3602,Helena Davenport,2021-04-11,2023-05-24,Production Technician II,Production,Female,Hispanic,773,0,2021,2023,27,29,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3603,Houston Aguirre,2018-11-29,2019-02-21,Production Technician II,Production,Female,White,84,0,2018,2019,41,42,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3604,Kane Owen,2019-01-16,2022-08-31,Production Technician II,Production,Female,Hispanic,1323,0,2019,2022,71,74,55+,Needs Improvement,Low Value,Mid,3,1,1,Medium
3605,Emerson Pitts,2019-09-18,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,76,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
3606,Clarissa Winters,2019-08-01,2023-01-20,Production Technician I,Production,Male,Other,1268,0,2019,2023,54,58,55+,Fully Meets,Medium Value,Mid,2,1,3,Medium
3607,Frankie Atkins,2019-06-18,2021-04-14,Production Technician I,Production,Male,Other,666,0,2019,2021,43,45,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3608,Ally Zhang,2019-02-13,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,40,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
3609,Kayleigh Harmon,2021-06-02,NULL,Production Technician I,Production,Female,Other,0,1,2021,0,28,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3610,Kayley Myers,2018-10-11,NULL,Production Technician I,Production,Female,Other,0,1,2018,0,45,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
3611,Rowan Cobb,2021-03-09,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,69,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3612,Edward Mann,2022-01-23,NULL,Production Technician I,Production,Male,Black,0,1,2022,0,38,0,35-44,Performance Improvement Plan,Low Value,Junior,3,4,2,High risk
3613,Amirah Johnson,2019-02-24,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,46,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
3614,Bridget Deleon,2020-01-08,2021-07-02,Production Technician I,Production,Male,White,541,0,2020,2021,47,48,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3615,Martin Weber,2021-05-13,2022-09-22,Production Technician I,Production,Male,Asian,497,0,2021,2022,35,36,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
3616,Ruben Lewis,2022-02-12,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,41,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
3617,Bailey Collier,2023-02-01,NULL,Production Technician I,Production,Female,Hispanic,0,1,2023,0,62,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3618,Charlee Roth,2023-02-04,NULL,Production Technician I,Production,Male,Black,0,1,2023,0,79,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3619,Karissa Bowers,2023-03-23,2023-05-01,Production Technician I,Production,Male,Asian,39,0,2023,2023,39,39,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
3620,Noel Ramirez,2023-03-22,2023-07-14,Production Technician I,Production,Male,Hispanic,114,0,2023,2023,29,29,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
3621,Victoria Franco,2018-11-28,NULL,Production Technician I,Production,Male,White,0,1,2018,0,21,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
3622,Danika Fleming,2020-07-09,2021-07-10,Production Technician II,Production,Female,Hispanic,366,0,2020,2021,25,26,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3623,Jocelyn Kline,2019-02-11,NULL,Production Technician II,Production,Female,Asian,0,1,2019,0,61,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
3624,Cesar Higgins,2020-01-09,NULL,Production Technician II,Production,Female,Asian,0,1,2020,0,24,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3625,Gabriel Dodson,2021-11-11,2022-07-31,Production Technician II,Production,Female,Asian,262,0,2021,2022,46,47,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3626,Raphael Sandoval,2021-05-15,NULL,Production Technician II,Production,Female,Asian,0,1,2021,0,28,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3627,Ruth Harrell,2019-08-21,2022-10-28,Production Technician II,Production,Female,Black,1164,0,2019,2022,52,55,55+,Fully Meets,Medium Value,Mid,3,1,3,High risk
3628,Peyton Barber,2020-09-18,NULL,Production Technician II,Production,Female,Hispanic,0,1,2020,0,74,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3629,Reginald Lowery,2022-08-27,2022-12-03,Production Technician I,Production,Male,Black,98,0,2022,2022,39,39,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
3630,Stephanie Briggs,2019-02-23,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,54,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
3631,Shaniya Becker,2022-08-08,2022-10-25,Production Technician I,Production,Male,Other,78,0,2022,2022,75,75,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3632,Ryan Oconnell,2022-09-24,2022-10-24,Production Technician I,Production,Male,Asian,30,0,2022,2022,77,77,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3633,Emma Ware,2022-03-21,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,35,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
3634,Keyon Haley,2023-06-23,2023-07-26,Production Technician I,Production,Female,Other,33,0,2023,2023,61,61,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3635,Kylee Bates,2020-10-26,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,42,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
3636,Marc Chandler,2020-01-29,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,38,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
3637,Abdullah Pruitt,2022-04-23,NULL,Production Technician I,Production,Male,Asian,0,1,2022,0,27,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3638,Shamar Roth,2023-06-15,NULL,Production Technician I,Production,Male,Hispanic,0,1,2023,0,45,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3639,Jaylen Acosta,2019-09-19,2020-04-14,Production Technician I,Production,Female,Hispanic,208,0,2019,2020,53,54,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3640,Kale House,2023-01-07,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,23,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3641,Kiersten Ellis,2020-02-07,2021-05-01,Production Technician I,Production,Male,Other,449,0,2020,2021,49,50,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3642,Karissa Carrillo,2020-04-29,2021-11-12,Production Technician I,Production,Male,Black,562,0,2020,2021,42,43,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3643,Issac Whitehead,2020-04-16,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,59,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3644,Madisyn Andrews,2022-06-16,NULL,Production Technician I,Production,Male,Black,0,1,2022,0,36,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
3645,Madyson Rhodes,2019-07-22,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,42,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
3646,Brenton Rodriguez,2023-04-22,NULL,Production Technician II,Production,Female,Hispanic,0,1,2023,0,55,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3647,Nathen Arias,2020-12-28,2021-01-30,Production Technician II,Production,Female,Black,33,0,2020,2021,54,55,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3648,Keyon Hensley,2022-02-23,NULL,Production Technician II,Production,Female,Other,0,1,2022,0,74,0,55+,Exceeds,Low Value,Junior,3,1,4,High risk
3649,Elisha Ruiz,2022-08-13,NULL,Production Technician II,Production,Female,White,0,1,2022,0,54,0,55+,Exceeds,Low Value,Junior,3,1,4,High risk
3650,Amirah Stanley,2019-10-03,2022-02-28,Production Technician II,Production,Female,White,879,0,2019,2022,28,31,25-34,Fully Meets,Medium Value,Junior,3,2,3,High risk
3651,Jeremy Meyer,2019-10-14,NULL,Production Technician II,Production,Female,White,0,1,2019,0,28,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
3652,Owen Dillon,2019-08-30,2022-08-27,Production Technician I,Production,Male,Other,1093,0,2019,2022,73,76,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
3653,Bridget Bray,2021-02-04,2023-07-30,Production Technician I,Production,Male,Asian,906,0,2021,2023,26,28,25-34,Exceeds,Medium Value,Junior,3,2,4,High risk
3654,Cassius Gates,2022-11-23,NULL,Production Technician I,Production,Male,Asian,0,1,2022,0,27,0,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
3655,Martha Kemp,2023-02-25,NULL,Production Technician I,Production,Male,Asian,0,1,2023,0,25,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3656,Francesca Mcmahon,2019-12-15,NULL,Production Technician I,Production,Male,Hispanic,0,1,2019,0,18,0,Under 25,Exceeds,Low Value,Junior,1,5,4,High risk
3657,Lorelei Walls,2021-08-29,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,29,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3658,Emery Gillespie,2022-11-04,2023-07-07,Production Technician I,Production,Female,Black,245,0,2022,2023,56,57,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3659,Kaylee Baldwin,2019-10-02,2019-10-13,Production Technician I,Production,Male,Other,11,0,2019,2019,30,30,35-44,Exceeds,Low Value,Junior,4,4,4,High risk
3660,Aron Hester,2019-05-24,NULL,Production Technician I,Production,Male,Hispanic,0,1,2019,0,45,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
3661,Reagan Brennan,2022-02-28,2022-09-05,Production Technician I,Production,Male,Asian,189,0,2022,2022,70,70,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3662,Hugh Berry,2023-06-13,NULL,Production Technician I,Production,Male,Other,0,1,2023,0,50,0,45-54,Exceeds,Low Value,Junior,3,3,4,High risk
3663,Brandon Anderson,2019-10-07,2022-01-22,Production Technician I,Production,Female,Black,838,0,2019,2022,42,45,45-54,Exceeds,Medium Value,Junior,3,3,4,High risk
3664,Diana Garza,2020-10-06,2022-01-12,Production Technician I,Production,Female,Other,463,0,2020,2022,64,66,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3665,Dalton Bowen,2019-11-22,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,34,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
3666,Davin Peters,2022-04-29,2023-01-21,Production Technician I,Production,Male,Hispanic,267,0,2022,2023,66,67,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3667,Leyla Warren,2022-12-11,2023-04-28,Production Technician I,Production,Male,Black,138,0,2022,2023,24,25,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3668,Victoria Allen,2023-08-06,2023-08-06,Production Technician I,Production,Male,Asian,0,1,2023,2023,27,27,25-34,Needs Improvement,Low Value,Junior,4,2,1,High risk
3669,Tyler Hines,2020-03-28,2023-03-12,Production Technician I,Production,Male,Black,1079,0,2020,2023,53,56,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
3670,Sandra Atkinson,2022-08-11,2023-03-27,Production Technician II,Production,Female,Hispanic,228,0,2022,2023,53,54,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
3671,Simone Hayes,2023-01-26,2023-06-19,Production Technician II,Production,Female,Asian,144,0,2023,2023,34,34,35-44,Needs Improvement,Low Value,Junior,4,4,1,High risk
3672,Rhett Valenzuela,2019-01-14,NULL,Production Technician II,Production,Female,Asian,0,1,2019,0,28,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
3673,Lane Zuniga,2022-06-11,2023-01-10,Production Technician II,Production,Female,Other,213,0,2022,2023,49,50,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
3674,Isabelle Shields,2020-06-25,2022-03-02,Production Technician II,Production,Female,Other,615,0,2020,2022,24,26,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3675,Mario Mays,2020-06-08,2022-12-29,Production Technician II,Production,Female,Hispanic,934,0,2020,2022,68,70,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
3676,Leah Robinson,2018-08-29,NULL,Production Technician I,Production,Male,Black,0,1,2018,0,25,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
3677,Dayami Bailey,2022-10-01,NULL,Production Technician I,Production,Male,Hispanic,0,1,2022,0,62,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3678,Ramon Fleming,2021-07-22,NULL,Production Technician I,Production,Male,Asian,0,1,2021,0,22,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
3679,Pedro Harrison,2019-12-14,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,30,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
3680,Harrison Hudson,2020-03-27,NULL,Production Technician I,Production,Female,Other,0,1,2020,0,35,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
3681,Taniya Lane,2021-11-25,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,45,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
3682,Rene Wallace,2023-07-08,NULL,Production Technician I,Production,Female,Black,0,1,2023,0,80,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3683,Kai Gaines,2021-11-02,2021-12-11,Production Technician I,Production,Male,Other,39,0,2021,2021,65,65,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3684,Noelle Levy,2019-12-01,2022-12-25,Production Technician I,Production,Male,Hispanic,1120,0,2019,2022,65,68,55+,Fully Meets,Medium Value,Mid,3,1,3,High risk
3685,Kylie Jimenez,2022-08-16,2022-11-10,Production Technician I,Production,Male,Asian,86,0,2022,2022,36,36,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
3686,Carly Figueroa,2021-04-25,2022-12-12,Production Technician I,Production,Male,White,596,0,2021,2022,23,24,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
3687,Bria Mcpherson,2019-05-17,NULL,Production Technician I,Production,Female,White,0,1,2019,0,75,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
3688,Brynn Harding,2019-05-04,2021-08-03,Production Technician I,Production,Female,Asian,822,0,2019,2021,68,70,55+,Exceeds,Medium Value,Junior,3,1,4,High risk
3689,Rashad Wells,2021-07-16,NULL,Production Technician I,Production,Male,Asian,0,1,2021,0,61,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
3690,Jaylene Deleon,2020-08-04,2021-02-27,Production Technician I,Production,Male,White,207,0,2020,2021,70,71,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
3691,Chace Church,2020-11-23,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,27,0,25-34,Needs Improvement,Low Value,Junior,2,2,1,Medium
3692,Zayne Hunter,2019-11-11,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,40,0,45-54,Needs Improvement,Low Value,Junior,1,3,1,Medium
3693,Amya Vega,2019-05-20,2020-08-30,Production Technician II,Production,Female,White,468,0,2019,2020,42,43,45-54,Exceeds,Low Value,Junior,3,3,4,High risk
3694,Nickolas West,2019-11-05,2022-04-16,Production Technician II,Production,Female,Hispanic,893,0,2019,2022,58,61,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
3695,Cason Neal,2018-09-20,2021-02-04,Production Technician II,Production,Female,Hispanic,868,0,2018,2021,29,32,35-44,Performance Improvement Plan,Low Value,Junior,3,4,2,High risk
3696,Aldo Dyer,2020-09-02,2023-05-26,Production Technician II,Production,Female,Hispanic,996,0,2020,2023,31,34,35-44,Performance Improvement Plan,Medium Value,Junior,3,4,2,High risk
3697,Sonia Skinner,2020-06-28,NULL,Production Technician II,Production,Female,Other,0,1,2020,0,28,0,25-34,Performance Improvement Plan,Low Value,Junior,2,2,2,Medium
3698,Julien Banks,2023-03-22,2023-05-30,Production Technician II,Production,Female,Hispanic,69,0,2023,2023,39,39,35-44,Performance Improvement Plan,Low Value,Junior,4,4,2,High risk
3699,Madelyn Mcdonald,2022-08-30,2022-09-20,Production Technician I,Production,Male,Asian,21,0,2022,2022,45,45,45-54,Performance Improvement Plan,Low Value,Junior,4,3,2,High risk
3700,Brenden Nash,2019-10-24,NULL,Production Technician I,Production,Male,Hispanic,0,1,2019,0,31,0,35-44,Performance Improvement Plan,Low Value,Junior,1,4,2,High risk
3701,Genesis Coleman,2019-11-09,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,71,0,55+,Performance Improvement Plan,Low Value,Junior,1,1,2,Medium
3702,Justice Branch,2019-07-13,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,43,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
3703,Addisyn Guerrero,2020-08-31,2022-06-26,Production Technician I,Production,Female,White,664,0,2020,2022,69,71,55+,Exceeds,Low Value,Junior,3,1,4,High risk
3704,Addisyn Aguilar,2019-01-25,2021-10-26,Production Technician I,Production,Female,Asian,1005,0,2019,2021,43,45,45-54,Exceeds,Low Value,Junior,3,3,4,High risk
3705,Marcos Gallagher,2020-11-21,2023-04-09,Production Technician I,Production,Female,White,869,0,2020,2023,53,56,55+,Exceeds,Medium Value,Junior,3,1,4,High risk
3706,Mareli Parker,2019-09-23,NULL,Production Technician I,Production,Male,White,0,1,2019,0,45,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
3707,Joshua Mitchell,2022-12-11,NULL,Production Technician I,Production,Male,Asian,0,1,2022,0,27,0,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
3708,Case Gaines,2020-08-21,2022-09-20,Production Technician I,Production,Male,Black,760,0,2020,2022,46,48,45-54,Exceeds,Low Value,Junior,3,3,4,High risk
3709,Jacey Reyes,2019-02-04,2023-04-17,Production Technician I,Production,Male,Black,1533,0,2019,2023,50,54,55+,Exceeds,Low Value,Mid,2,1,4,High risk
3710,Dean Middleton,2021-10-29,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,61,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
3711,Marlene Bates,2021-07-17,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,40,0,35-44,Needs Improvement,Low Value,Junior,2,4,1,High risk
3712,Kyra Ray,2019-04-28,2022-09-01,Production Technician I,Production,Male,Asian,1222,0,2019,2022,63,66,55+,Needs Improvement,Low Value,Mid,3,1,1,Medium
3713,Melanie Kennedy,2020-07-21,NULL,Production Technician I,Production,Male,Hispanic,0,1,2020,0,35,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
3714,Aleena Mercer,2020-01-19,NULL,Production Technician I,Production,Male,White,0,1,2020,0,55,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
3715,Jake White,2021-09-12,NULL,Production Technician I,Production,Male,Black,0,1,2021,0,45,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
3716,Chaim Chase,2022-07-31,2023-02-18,Production Technician II,Production,Female,Black,202,0,2022,2023,29,30,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3717,Keshawn Le,2023-05-18,NULL,Production Technician II,Production,Female,Asian,0,1,2023,0,31,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
3718,Dalton Frazier,2021-05-25,2021-10-22,Production Technician II,Production,Female,Other,150,0,2021,2021,75,75,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3719,Cannon Hester,2022-07-22,NULL,Production Technician II,Production,Female,Hispanic,0,1,2022,0,75,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3720,Crystal Brandt,2019-05-23,2020-09-12,Production Technician II,Production,Female,White,478,0,2019,2020,61,62,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
3721,Johnny Goodman,2020-02-12,2020-04-07,Production Technician I,Production,Male,Black,55,0,2020,2020,60,60,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
3722,Nehemiah Hancock,2020-02-16,2022-01-09,Production Technician I,Production,Male,White,693,0,2020,2022,73,75,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
