Employee ID,Training Program Name,Trainer,Training Date,Training Year,Training Month,Training Quarter,Training Outcome,Is Completed,Is Passed,Training Count Per Employee,Training Duration Days,Training Hours,Training Cost,Cost per Day,Program Popularity,Trainer Effectiveness
3676,Customer Service,April Parrish,2023-02-10,2023,2,Q1,Failed,0,0,1,5,40,113.48,22.7,565,0
2792,Technical Skills,April Peterson,2023-05-21,2023,5,Q2,Passed,0,1,1,2,16,607.81,303.9,579,1
3567,Customer Service,April Wilson,2023-06-09,2023,6,Q2,Completed,1,0,1,5,40,764.51,152.9,565,1
2248,Leadership Development,Ariana Anderson,2023-03-29,2023,3,Q1,Incomplete,0,0,1,2,16,571.12,285.56,574,0
3922,Communication Skills,Ariel Brown,2023-03-18,2023,3,Q1,Incomplete,0,0,1,1,8,629.74,629.74,673,0.5
1304,Communication Skills,Ariel Brown,2023-01-16,2023,1,Q1,Completed,1,0,1,3,24,405.08,135.03,673,0.5
3327,Customer Service,Ariel Hicks,2023-06-04,2023,6,Q2,Incomplete,0,0,1,3,24,454.55,151.52,565,0
2440,Communication Skills,Arthur Morales,2022-11-24,2022,11,Q4,Failed,0,0,1,4,32,809.02,202.25,673,0
3002,Leadership Development,Arthur Parker MD,2023-02-05,2023,2,Q1,Passed,0,1,1,4,32,247.81,61.95,574,1
2034,Technical Skills,Arthur Soto,2023-01-20,2023,1,Q1,Passed,0,1,1,1,8,632.33,632.33,579,1
1784,Communication Skills,Ashlee Conley,2022-11-17,2022,11,Q4,Passed,0,1,1,2,16,242.18,121.09,673,1
2987,Leadership Development,Ashley Allen,2023-01-20,2023,1,Q1,Failed,0,0,1,4,32,133.4,33.35,574,0
3619,Project Management,Ashley Ball,2022-11-10,2022,11,Q4,Passed,0,1,1,2,16,656.68,328.34,609,1
1579,Communication Skills,Ashley Brown,2022-10-20,2022,10,Q4,Passed,0,1,1,5,40,322.3,64.46,673,1
1503,Communication Skills,Ashley Carter,2022-12-09,2022,12,Q4,Failed,0,0,1,3,24,574.9,191.63,673,0
3508,Communication Skills,Ashley Contreras,2023-04-04,2023,4,Q2,Completed,1,0,1,1,8,568.22,568.22,673,1
2006,Communication Skills,Ashley Edwards,2022-12-22,2022,12,Q4,Completed,1,0,1,2,16,892.65,446.32,673,1
1074,Project Management,Ashley Garrett,2023-07-07,2023,7,Q3,Passed,0,1,1,5,40,103.42,20.68,609,1
1031,Communication Skills,Ashley Gonzalez,2022-12-26,2022,12,Q4,Failed,0,0,1,1,8,833.28,833.28,673,0
2996,Technical Skills,Ashley Gray,2022-09-30,2022,9,Q3,Passed,0,1,1,2,16,727.12,363.56,579,1
2977,Project Management,Ashley Holmes,2023-04-01,2023,4,Q2,Passed,0,1,1,4,32,640.05,160.01,609,1
1117,Communication Skills,Ashley Jensen,2023-01-12,2023,1,Q1,Completed,1,0,1,4,32,271.68,67.92,673,1
2989,Communication Skills,Ashley Jones,2022-11-24,2022,11,Q4,Failed,0,0,1,3,24,272.76,90.92,673,0
1961,Customer Service,Ashley Meyer,2023-04-25,2023,4,Q2,Failed,0,0,1,1,8,767.22,767.22,565,0
1374,Customer Service,Ashley Miller,2022-10-08,2022,10,Q4,Completed,1,0,1,1,8,983.35,983.35,565,1
3810,Communication Skills,Ashley Price,2022-12-21,2022,12,Q4,Completed,1,0,1,3,24,189.7,63.23,673,1
1500,Technical Skills,Ashley Robbins DDS,2023-01-12,2023,1,Q1,Passed,0,1,1,2,16,916.73,458.37,579,1
1782,Communication Skills,Ashley Rodriguez,2022-12-21,2022,12,Q4,Passed,0,1,1,3,24,560.35,186.78,673,1
2316,Communication Skills,Ashley Solis,2023-05-23,2023,5,Q2,Failed,0,0,1,1,8,731.84,731.84,673,0
2474,Project Management,Ashley Stephens,2022-11-18,2022,11,Q4,Completed,1,0,1,5,40,543.64,108.73,609,1
1068,Communication Skills,Ashley Wright,2022-11-06,2022,11,Q4,Completed,1,0,1,1,8,238.27,238.27,673,1
3984,Communication Skills,Audrey Gray,2022-08-07,2022,8,Q3,Incomplete,0,0,1,1,8,202.91,202.91,673,0
3194,Leadership Development,Audrey Stanley,2023-01-23,2023,1,Q1,Passed,0,1,1,5,40,143.28,28.66,574,1
2055,Technical Skills,Austin Carlson,2022-11-08,2022,11,Q4,Passed,0,1,1,2,16,805.7,402.85,579,1
1168,Project Management,Austin Gonzalez,2022-09-02,2022,9,Q3,Failed,0,0,1,1,8,370.64,370.64,609,0
3687,Customer Service,Austin Maynard,2022-12-26,2022,12,Q4,Incomplete,0,0,1,3,24,614.53,204.84,565,0
2852,Communication Skills,Austin Moss,2023-06-23,2023,6,Q2,Incomplete,0,0,1,3,24,820.39,273.46,673,0
2952,Communication Skills,Austin Reeves,2023-05-08,2023,5,Q2,Completed,1,0,1,3,24,149.09,49.7,673,1
3835,Customer Service,Austin Todd,2022-11-05,2022,11,Q4,Failed,0,0,1,3,24,439.63,146.54,565,0
1195,Technical Skills,Autumn Harris,2023-07-06,2023,7,Q3,Failed,0,0,1,3,24,638.7,212.9,579,0
3404,Customer Service,Autumn Mcneil,2023-04-10,2023,4,Q2,Incomplete,0,0,1,4,32,518.46,129.62,565,0
2260,Customer Service,Autumn Stephenson,2022-08-23,2022,8,Q3,Incomplete,0,0,1,2,16,377.64,188.82,565,0
1757,Technical Skills,Barbara Cochran,2022-12-31,2022,12,Q4,Incomplete,0,0,1,5,40,305.05,61.01,579,0
2446,Communication Skills,Barbara Mitchell,2023-06-19,2023,6,Q2,Passed,0,1,1,1,8,129.32,129.32,673,1
2069,Communication Skills,Barbara Moore,2023-05-10,2023,5,Q2,Incomplete,0,0,1,3,24,685.62,228.54,673,0
1792,Technical Skills,Barbara Parker,2022-11-29,2022,11,Q4,Completed,1,0,1,1,8,412.58,412.58,579,1
3911,Customer Service,Barbara Stevenson,2022-09-09,2022,9,Q3,Failed,0,0,1,5,40,395.22,79.04,565,0
2693,Project Management,Barbara Thomas,2023-05-16,2023,5,Q2,Failed,0,0,1,2,16,175.75,87.88,609,0
3968,Technical Skills,Barry Sullivan,2022-12-02,2022,12,Q4,Completed,1,0,1,3,24,891.63,297.21,579,1
2842,Project Management,Becky Curtis,2022-12-22,2022,12,Q4,Failed,0,0,1,4,32,577.78,144.44,609,0
1076,Technical Skills,Becky Hebert,2022-11-07,2022,11,Q4,Incomplete,0,0,1,4,32,619.61,154.9,579,0
3287,Project Management,Becky James,2022-08-18,2022,8,Q3,Incomplete,0,0,1,3,24,997.37,332.46,609,0
1327,Leadership Development,Belinda Gonzalez,2023-07-02,2023,7,Q3,Passed,0,1,1,3,24,609.01,203,574,1
1985,Communication Skills,Benjamin Arnold,2022-09-28,2022,9,Q3,Incomplete,0,0,1,3,24,474.95,158.32,673,0
1131,Customer Service,Benjamin Briggs,2023-03-31,2023,3,Q1,Incomplete,0,0,1,2,16,943.05,471.52,565,0
3381,Customer Service,Benjamin Cooley,2022-08-30,2022,8,Q3,Incomplete,0,0,1,4,32,604.06,151.01,565,0
3028,Communication Skills,Benjamin Mathews,2022-10-20,2022,10,Q4,Completed,1,0,1,4,32,690.29,172.57,673,1
1946,Customer Service,Benjamin Mcdonald,2022-08-30,2022,8,Q3,Completed,1,0,1,1,8,967.18,967.18,565,1
3276,Project Management,Benjamin Pittman,2022-08-15,2022,8,Q3,Completed,1,0,1,3,24,826.54,275.51,609,1
2640,Project Management,Benjamin Rogers,2023-02-20,2023,2,Q1,Failed,0,0,1,4,32,237.14,59.28,609,0
2380,Customer Service,Benjamin Taylor,2022-11-03,2022,11,Q4,Completed,1,0,1,5,40,910.96,182.19,565,1
2150,Project Management,Benjamin Thompson,2023-08-03,2023,8,Q3,Incomplete,0,0,1,3,24,794.12,264.71,609,0
2148,Communication Skills,Benjamin Wilson,2023-04-16,2023,4,Q2,Passed,0,1,1,1,8,409.66,409.66,673,1
2335,Communication Skills,Beth Ellis,2022-09-01,2022,9,Q3,Completed,1,0,1,4,32,957.24,239.31,673,1
2921,Customer Service,Beth Fields,2023-01-11,2023,1,Q1,Incomplete,0,0,1,1,8,465.54,465.54,565,0
3881,Project Management,Beth Hughes,2022-10-25,2022,10,Q4,Failed,0,0,1,3,24,170.61,56.87,609,0
3249,Communication Skills,Beth Kennedy,2023-03-08,2023,3,Q1,Failed,0,0,1,4,32,875.83,218.96,673,0
3259,Project Management,Beth Lopez,2023-01-11,2023,1,Q1,Failed,0,0,1,5,40,577.84,115.57,609,0
2847,Customer Service,Beth Ryan,2023-07-16,2023,7,Q3,Completed,1,0,1,3,24,762.23,254.08,565,1
1228,Technical Skills,Bethany Willis,2022-10-05,2022,10,Q4,Failed,0,0,1,5,40,525.69,105.14,579,0
2200,Project Management,Betty Cox,2023-03-29,2023,3,Q1,Incomplete,0,0,1,2,16,910.99,455.5,609,0
3665,Project Management,Betty Kelley,2023-01-09,2023,1,Q1,Passed,0,1,1,3,24,752.33,250.78,609,1
3451,Technical Skills,Betty Williams,2023-03-22,2023,3,Q1,Completed,1,0,1,1,8,921.97,921.97,579,1
3760,Technical Skills,Billy Baker,2022-11-28,2022,11,Q4,Passed,0,1,1,1,8,680.48,680.48,579,1
2192,Leadership Development,Billy Kelly,2022-10-02,2022,10,Q4,Completed,1,0,1,4,32,866.14,216.53,574,1
1583,Leadership Development,Blake Miller,2023-06-18,2023,6,Q2,Failed,0,0,1,3,24,184.66,61.55,574,0
2844,Leadership Development,Bobby Knight,2022-08-28,2022,8,Q3,Passed,0,1,1,5,40,336.98,67.4,574,1
2330,Customer Service,Bobby Poole,2023-03-21,2023,3,Q1,Passed,0,1,1,2,16,942.81,471.4,565,1
1214,Customer Service,Bobby Stuart,2023-04-02,2023,4,Q2,Completed,1,0,1,3,24,145.13,48.38,565,1
2223,Communication Skills,Bonnie King,2023-04-07,2023,4,Q2,Completed,1,0,1,2,16,905.55,452.77,673,1
1493,Communication Skills,Bonnie Ross,2022-10-09,2022,10,Q4,Incomplete,0,0,1,3,24,793.43,264.48,673,0
3892,Technical Skills,Brad Hogan,2022-10-10,2022,10,Q4,Completed,1,0,1,5,40,894.59,178.92,579,1
1612,Technical Skills,Brad King,2023-01-25,2023,1,Q1,Incomplete,0,0,1,4,32,522.79,130.7,579,0
1814,Customer Service,Brad Williams,2023-06-04,2023,6,Q2,Failed,0,0,1,3,24,532.3,177.43,565,0
2161,Communication Skills,Bradley Ferguson,2022-09-29,2022,9,Q3,Completed,1,0,1,1,8,443.04,443.04,673,1
3323,Communication Skills,Bradley Garcia,2022-09-27,2022,9,Q3,Incomplete,0,0,1,5,40,967.51,193.5,673,0
2562,Customer Service,Bradley Maldonado,2023-07-09,2023,7,Q3,Failed,0,0,1,1,8,657.23,657.23,565,0
3825,Leadership Development,Bradley Norris,2022-09-24,2022,9,Q3,Completed,1,0,1,1,8,728.77,728.77,574,1
1085,Customer Service,Bradley Petersen,2022-11-01,2022,11,Q4,Passed,0,1,1,5,40,993.13,198.63,565,1
3941,Project Management,Bradley Taylor,2022-09-13,2022,9,Q3,Incomplete,0,0,1,5,40,756.43,151.29,609,0
1658,Project Management,Bradley Walker,2023-06-06,2023,6,Q2,Failed,0,0,1,4,32,474.23,118.56,609,0
1641,Project Management,Bradley Warner,2022-12-22,2022,12,Q4,Passed,0,1,1,5,40,879.86,175.97,609,1
3572,Leadership Development,Brady Newton,2023-05-19,2023,5,Q2,Failed,0,0,1,5,40,569.17,113.83,574,0
3917,Project Management,Brandi Clark,2023-03-28,2023,3,Q1,Failed,0,0,1,3,24,328.89,109.63,609,0
3004,Technical Skills,Brandi Perez,2023-03-07,2023,3,Q1,Incomplete,0,0,1,1,8,183.63,183.63,579,0
1069,Communication Skills,Brandi Petersen,2022-08-22,2022,8,Q3,Failed,0,0,1,5,40,886.06,177.21,673,0
1578,Technical Skills,Brandon Booker,2022-12-29,2022,12,Q4,Incomplete,0,0,1,1,8,856.71,856.71,579,0
1417,Project Management,Brandon Braun,2023-01-05,2023,1,Q1,Passed,0,1,1,1,8,643.82,643.82,609,1
3882,Customer Service,Brandon Brown,2023-06-02,2023,6,Q2,Completed,1,0,1,2,16,654.09,327.05,565,1
2939,Project Management,Brandon Collins,2022-09-06,2022,9,Q3,Completed,1,0,1,3,24,285.5,95.17,609,1
3003,Technical Skills,Brandon Cook,2022-11-16,2022,11,Q4,Passed,0,1,1,4,32,144.84,36.21,579,1
3677,Leadership Development,Brandon Cunningham,2022-10-05,2022,10,Q4,Incomplete,0,0,1,4,32,882.2,220.55,574,0
1785,Project Management,Brandon Fox,2023-01-07,2023,1,Q1,Failed,0,0,1,5,40,104.95,20.99,609,0
2840,Customer Service,Brandon Fuller,2022-10-04,2022,10,Q4,Incomplete,0,0,1,3,24,360.08,120.03,565,0
1674,Customer Service,Brandon Lee,2022-11-22,2022,11,Q4,Passed,0,1,1,1,8,293.55,293.55,565,1
2603,Communication Skills,Brandon Mccarty,2022-10-20,2022,10,Q4,Passed,0,1,1,5,40,605.84,121.17,673,1
3084,Customer Service,Brandon Wilson,2023-03-14,2023,3,Q1,Completed,1,0,1,5,40,109.14,21.83,565,1
1439,Communication Skills,Brandy Allison,2023-06-20,2023,6,Q2,Completed,1,0,1,4,32,764.43,191.11,673,1
1780,Technical Skills,Brandy Conway,2023-03-25,2023,3,Q1,Passed,0,1,1,2,16,663.72,331.86,579,1
3736,Project Management,Brandy Drake,2022-10-25,2022,10,Q4,Incomplete,0,0,1,2,16,119.82,59.91,609,0
2918,Project Management,Brandy Greene,2022-08-28,2022,8,Q3,Failed,0,0,1,1,8,333.03,333.03,609,0
3156,Communication Skills,Brandy Martin,2023-04-02,2023,4,Q2,Failed,0,0,1,4,32,171.46,42.87,673,0
3183,Customer Service,Brandy Young,2023-07-28,2023,7,Q3,Completed,1,0,1,1,8,205.22,205.22,565,1
2412,Project Management,Breanna Gonzalez,2023-01-21,2023,1,Q1,Passed,0,1,1,5,40,859,171.8,609,1
3044,Leadership Development,Breanna Williams,2022-12-20,2022,12,Q4,Passed,0,1,1,2,16,643.75,321.88,574,1
1115,Customer Service,Brenda Martinez,2023-05-19,2023,5,Q2,Incomplete,0,0,1,4,32,881.71,220.43,565,0
2261,Project Management,Brenda Nguyen,2023-06-04,2023,6,Q2,Failed,0,0,1,3,24,647.41,215.8,609,0
1984,Leadership Development,Brenda Rice,2022-08-18,2022,8,Q3,Failed,0,0,1,4,32,983.02,245.75,574,0
1627,Project Management,Brenda Richardson,2022-12-05,2022,12,Q4,Completed,1,0,1,5,40,943.93,188.79,609,1
2600,Project Management,Brenda Rodriguez,2023-05-14,2023,5,Q2,Completed,1,0,1,3,24,637.45,212.48,609,1
3071,Project Management,Brenda Smith,2023-05-30,2023,5,Q2,Incomplete,0,0,1,4,32,647.01,161.75,609,0
1681,Customer Service,Brenda Tyler,2022-12-20,2022,12,Q4,Failed,0,0,1,1,8,113.42,113.42,565,0
2181,Communication Skills,Brendan Francis,2023-06-28,2023,6,Q2,Incomplete,0,0,1,2,16,542.94,271.47,673,0
1111,Project Management,Brendan Holmes,2022-12-05,2022,12,Q4,Failed,0,0,1,5,40,786.57,157.31,609,0
3190,Leadership Development,Brendan Nelson,2023-07-13,2023,7,Q3,Passed,0,1,1,3,24,911.6,303.87,574,1
1530,Project Management,Brendan Robles,2023-06-06,2023,6,Q2,Passed,0,1,1,4,32,261.13,65.28,609,1
2859,Technical Skills,Brett Hernandez,2022-09-23,2022,9,Q3,Completed,1,0,1,1,8,798.08,798.08,579,1
1753,Customer Service,Brett Ortiz,2023-03-18,2023,3,Q1,Completed,1,0,1,1,8,711.71,711.71,565,1
3543,Communication Skills,Brett Turner IV,2023-05-21,2023,5,Q2,Passed,0,1,1,4,32,171.03,42.76,673,1
3885,Communication Skills,Brian Brown,2022-08-19,2022,8,Q3,Failed,0,0,1,2,16,324.81,162.41,673,0
2751,Communication Skills,Brian Cobb,2023-02-15,2023,2,Q1,Incomplete,0,0,1,2,16,585.76,292.88,673,0
2706,Leadership Development,Brian Espinoza,2023-03-28,2023,3,Q1,Failed,0,0,1,5,40,258.38,51.68,574,0
1569,Customer Service,Brian Fitzpatrick,2023-03-20,2023,3,Q1,Completed,1,0,1,2,16,771.98,385.99,565,1
3855,Communication Skills,Brian Garcia,2022-10-02,2022,10,Q4,Passed,0,1,1,1,8,157.94,157.94,673,1
3589,Communication Skills,Brian Graham,2023-01-07,2023,1,Q1,Incomplete,0,0,1,4,32,881.8,220.45,673,0
1719,Leadership Development,Brian Hawkins,2022-09-12,2022,9,Q3,Passed,0,1,1,3,24,442.1,147.37,574,1
3575,Technical Skills,Brian Hood,2022-12-12,2022,12,Q4,Incomplete,0,0,1,3,24,583.21,194.4,579,0
2370,Leadership Development,Brian Kelly,2023-06-07,2023,6,Q2,Incomplete,0,0,1,3,24,644.97,214.99,574,0
1849,Leadership Development,Brian Lee,2023-06-04,2023,6,Q2,Passed,0,1,1,4,32,332.12,83.03,574,1
2407,Project Management,Brian Lee,2022-11-15,2022,11,Q4,Completed,1,0,1,2,16,545.35,272.68,609,1
1042,Project Management,Brian Maynard,2022-10-05,2022,10,Q4,Passed,0,1,1,1,8,228.11,228.11,609,1
3029,Project Management,Brian Murphy,2023-07-03,2023,7,Q3,Incomplete,0,0,1,1,8,721.83,721.83,609,0
3999,Leadership Development,Brian Obrien,2023-07-02,2023,7,Q3,Incomplete,0,0,1,5,40,477.78,95.56,574,0
2092,Communication Skills,Brian Odom,2023-03-13,2023,3,Q1,Completed,1,0,1,5,40,246.13,49.23,673,1
1516,Communication Skills,Brian Powell,2022-11-18,2022,11,Q4,Failed,0,0,1,3,24,457.4,152.47,673,0
2516,Customer Service,Brian Powers,2023-01-31,2023,1,Q1,Completed,1,0,1,1,8,397.27,397.27,565,1
1408,Communication Skills,Brian Rocha,2022-12-24,2022,12,Q4,Passed,0,1,1,5,40,691.82,138.36,673,1
3890,Project Management,Brian Salazar II,2023-01-08,2023,1,Q1,Completed,1,0,1,4,32,596.62,149.16,609,1
1336,Leadership Development,Brian Sanchez,2022-12-19,2022,12,Q4,Passed,0,1,1,4,32,969.95,242.49,574,1
2394,Customer Service,Brian Schmidt,2022-09-22,2022,9,Q3,Completed,1,0,1,1,8,661.88,661.88,565,1
1932,Customer Service,Brian Terry,2023-03-19,2023,3,Q1,Failed,0,0,1,2,16,754.08,377.04,565,0
1215,Communication Skills,Brian Thompson,2022-09-13,2022,9,Q3,Passed,0,1,1,4,32,751.88,187.97,673,1
2218,Technical Skills,Brian Turner,2022-12-27,2022,12,Q4,Incomplete,0,0,1,5,40,222.99,44.6,579,0
2836,Customer Service,Brian Williams,2023-05-18,2023,5,Q2,Completed,1,0,1,5,40,410.04,82.01,565,1
1875,Project Management,Brianna Freeman,2023-03-19,2023,3,Q1,Failed,0,0,1,1,8,105.61,105.61,609,0
1775,Project Management,Brianna Williams,2023-05-08,2023,5,Q2,Failed,0,0,1,4,32,795.28,198.82,609,0
1002,Leadership Development,Brittany Chambers,2023-07-19,2023,7,Q3,Failed,0,0,1,2,16,582.37,291.19,574,0
3719,Project Management,Brittany Clark,2022-10-08,2022,10,Q4,Incomplete,0,0,1,3,24,727.75,242.58,609,0
3232,Communication Skills,Brittany Davis,2023-06-27,2023,6,Q2,Failed,0,0,1,5,40,318.34,63.67,673,0
1695,Leadership Development,Brittany Fuller,2023-01-03,2023,1,Q1,Passed,0,1,1,2,16,913.34,456.67,574,1
2450,Project Management,Brittany Garner,2023-01-18,2023,1,Q1,Completed,1,0,1,5,40,302.62,60.52,609,1
3361,Communication Skills,Brittany Gutierrez,2022-11-14,2022,11,Q4,Passed,0,1,1,1,8,921.81,921.81,673,1
1113,Technical Skills,Brittany Jones,2023-01-20,2023,1,Q1,Incomplete,0,0,1,2,16,956.92,478.46,579,0
1458,Technical Skills,Brittany Mack,2023-05-22,2023,5,Q2,Incomplete,0,0,1,1,8,429.49,429.49,579,0
1682,Project Management,Brittany Munoz,2022-09-19,2022,9,Q3,Failed,0,0,1,3,24,284.61,94.87,609,0
3320,Project Management,Brittany Rodriguez,2022-10-16,2022,10,Q4,Completed,1,0,1,3,24,678.77,226.26,609,1
3489,Project Management,Brittany Savage,2023-07-02,2023,7,Q3,Passed,0,1,1,1,8,131.41,131.41,609,1
3267,Communication Skills,Brittany Trevino,2022-10-27,2022,10,Q4,Incomplete,0,0,1,1,8,980.78,980.78,673,0
3777,Project Management,Brittany Wilson,2022-10-13,2022,10,Q4,Completed,1,0,1,1,8,759.38,759.38,609,1
1624,Customer Service,Brittney Chapman,2023-04-21,2023,4,Q2,Failed,0,0,1,1,8,953.68,953.68,565,0
3275,Technical Skills,Brittney Lowe,2022-11-28,2022,11,Q4,Incomplete,0,0,1,3,24,942.66,314.22,579,0
3751,Customer Service,Brittney Miller,2022-11-10,2022,11,Q4,Incomplete,0,0,1,4,32,511.13,127.78,565,0
2023,Communication Skills,Brooke Murray,2022-11-25,2022,11,Q4,Incomplete,0,0,1,2,16,894.92,447.46,673,0
3211,Customer Service,Brooke Washington,2022-10-13,2022,10,Q4,Incomplete,0,0,1,4,32,513.76,128.44,565,0
2884,Technical Skills,Brooke White,2023-05-01,2023,5,Q2,Passed,0,1,1,4,32,974.28,243.57,579,1
1957,Customer Service,Bruce Ramirez,2023-04-14,2023,4,Q2,Failed,0,0,1,5,40,744.55,148.91,565,0
3747,Leadership Development,Bruce Sanford,2022-10-18,2022,10,Q4,Failed,0,0,1,5,40,725.6,145.12,574,0
2642,Project Management,Bruce Stanton,2023-07-01,2023,7,Q3,Completed,1,0,1,1,8,889.73,889.73,609,1
3112,Technical Skills,Bryan Gonzalez,2022-09-23,2022,9,Q3,Passed,0,1,1,5,40,168.79,33.76,579,1
1326,Leadership Development,Bryan Jones,2023-05-01,2023,5,Q2,Passed,0,1,1,5,40,505.4,101.08,574,1
3502,Customer Service,Bryan Kennedy PhD,2023-01-03,2023,1,Q1,Incomplete,0,0,1,3,24,427.12,142.37,565,0
1861,Customer Service,Bryan Reed,2023-06-18,2023,6,Q2,Completed,1,0,1,2,16,849.52,424.76,565,1
1453,Technical Skills,Bryan Sanchez,2023-04-05,2023,4,Q2,Passed,0,1,1,2,16,294.55,147.28,579,1
3945,Communication Skills,Bryan Young,2022-08-29,2022,8,Q3,Incomplete,0,0,1,2,16,864.5,432.25,673,0
2760,Leadership Development,Caitlin Chavez,2023-05-03,2023,5,Q2,Completed,1,0,1,3,24,287.59,95.86,574,1
2612,Customer Service,Caitlin Flores,2023-04-23,2023,4,Q2,Completed,1,0,1,3,24,301.02,100.34,565,1
1722,Technical Skills,Caleb Strickland,2023-05-14,2023,5,Q2,Incomplete,0,0,1,2,16,128.06,64.03,579,0
2164,Technical Skills,Calvin Johnson,2023-06-11,2023,6,Q2,Incomplete,0,0,1,2,16,978.55,489.27,579,0
1338,Leadership Development,Calvin Simmons,2022-10-30,2022,10,Q4,Incomplete,0,0,1,1,8,355.83,355.83,574,0
1830,Leadership Development,Calvin Smith,2023-03-29,2023,3,Q1,Passed,0,1,1,3,24,764.21,254.74,574,1
2917,Customer Service,Cameron Martin,2022-10-15,2022,10,Q4,Passed,0,1,1,3,24,636.37,212.12,565,1
2673,Customer Service,Candace Anderson,2023-05-11,2023,5,Q2,Incomplete,0,0,1,2,16,281.27,140.63,565,0
1375,Technical Skills,Candace Brown,2023-06-25,2023,6,Q2,Passed,0,1,1,3,24,880.9,293.63,579,1
1655,Communication Skills,Candice Williams,2023-06-15,2023,6,Q2,Completed,1,0,1,5,40,780.94,156.19,673,1
2122,Technical Skills,Carl Cooper,2023-01-02,2023,1,Q1,Passed,0,1,1,1,8,949.46,949.46,579,1
2428,Customer Service,Carl Edwards,2023-07-13,2023,7,Q3,Passed,0,1,1,4,32,549.8,137.45,565,1
2289,Technical Skills,Carl Mathis,2023-06-14,2023,6,Q2,Completed,1,0,1,3,24,353.58,117.86,579,1
2296,Technical Skills,Carl Peters,2022-11-09,2022,11,Q4,Passed,0,1,1,4,32,808.77,202.19,579,1
1534,Project Management,Carla Smith,2022-10-27,2022,10,Q4,Failed,0,0,1,1,8,857.19,857.19,609,0
2500,Project Management,Carlos Boyer MD,2023-07-08,2023,7,Q3,Completed,1,0,1,3,24,961.33,320.44,609,1
2132,Communication Skills,Carlos Finley,2022-09-15,2022,9,Q3,Passed,0,1,1,5,40,936.77,187.35,673,1
3036,Technical Skills,Carlos Leonard,2023-06-19,2023,6,Q2,Failed,0,0,1,3,24,516.4,172.13,579,0
1165,Communication Skills,Carlos Wilson,2022-09-27,2022,9,Q3,Passed,0,1,1,3,24,686.05,228.68,673,1
3165,Leadership Development,Carly Jacobs,2022-08-28,2022,8,Q3,Failed,0,0,1,4,32,972.9,243.22,574,0
3996,Customer Service,Carmen Cortez,2023-01-09,2023,1,Q1,Failed,0,0,1,2,16,808.51,404.25,565,0
2112,Customer Service,Caroline Williams,2022-09-17,2022,9,Q3,Failed,0,0,1,2,16,157.04,78.52,565,0
1134,Communication Skills,Carolyn Deleon,2022-12-09,2022,12,Q4,Passed,0,1,1,1,8,271.49,271.49,673,1
1216,Leadership Development,Carolyn Hamilton,2023-07-16,2023,7,Q3,Incomplete,0,0,1,1,8,136.48,136.48,574,0
3731,Project Management,Carolyn Sellers,2023-05-02,2023,5,Q2,Passed,0,1,1,5,40,773.63,154.73,609,1
3224,Project Management,Carolyn Ward,2022-09-14,2022,9,Q3,Completed,1,0,1,2,16,107.77,53.88,609,1
1270,Leadership Development,Carrie Anderson,2022-08-21,2022,8,Q3,Completed,1,0,1,2,16,360.02,180.01,574,1
3725,Customer Service,Carrie Stanton,2023-05-23,2023,5,Q2,Failed,0,0,1,3,24,135.18,45.06,565,0
2244,Leadership Development,Carrie Thompson,2022-12-14,2022,12,Q4,Passed,0,1,1,2,16,804.01,402,574,1
1919,Leadership Development,Carrie Walton,2023-06-18,2023,6,Q2,Failed,0,0,1,1,8,583.76,583.76,574,0
1786,Communication Skills,Casey Armstrong,2023-04-23,2023,4,Q2,Completed,1,0,1,2,16,942.28,471.14,673,1
3588,Communication Skills,Casey Johnston,2023-03-23,2023,3,Q1,Passed,0,1,1,1,8,538.83,538.83,673,1
2834,Technical Skills,Casey West,2023-06-10,2023,6,Q2,Completed,1,0,1,4,32,149.67,37.42,579,1
3558,Technical Skills,Cassandra Bell,2023-07-18,2023,7,Q3,Completed,1,0,1,1,8,941.54,941.54,579,1
2525,Leadership Development,Cassandra Bowen,2023-04-24,2023,4,Q2,Incomplete,0,0,1,3,24,450.81,150.27,574,0
2681,Leadership Development,Cassandra Davis,2023-01-26,2023,1,Q1,Completed,1,0,1,1,8,318.38,318.38,574,1
